mol_id,split
cfcb14106353b00fb3cfd2a6eec0d2d4cd9537ae,train
474efbe2ce7c6391ee166d81f38af37ade51de6d,train
e09aff84ace357e890b4cbbb393084da5a266587,train
3573c313800a6f1913d1e8d669438b5722f51b51,train
b264552d6739153e63c2d112452ce195d463b8fb,train
fac2ee558771088da6d6472022ec67915b6c354e,train
452c4fdc077fbc4ce7f0062740ef1ffdf3a3aab2,train
e253c9ef3cea6d5a75d0dcadd0701fcb789f287a,train
a255cfbaffd254d2944b227466d8faa4fc6d6fb4,train
9c5e7702377cd5e1512613bd5c0ca5c4ff060ead,train
df53c301f4107e53ab5601f1cc36a4db10a1df78,train
9c9ec47d9443641fb9dcb6ba7d854cbec013a198,train
b2dc51c794c8b541c67068d3a25017b9211656da,train
7db4f6156664b007f077b7ebee8c13d62a188a36,train
27c83bc049ad4d334e06cb766268f73eb5cdf111,train
ba0c9d92a655a4a82fa3ceee3051b702b783b076,train
06f1369b097f1cab5a4c3cd063c33df98b00bea8,train
3be13766859a7d0c428e7202bfc77a9a503b0403,train
6d93880b4c9d555bb6d1d383d6699abb2f6d97d1,train
aafc2d4b93afe2260fe20e201ab4a555c293d851,train
da7d4cff37c59a00fe243fdb2854bd323c760b1c,train
13a5e829ca960b1445a2977a59abeca1cb0d75ff,train
6ea45fd7cacd3d3c0772a0d0fbe352cc6bf5f6e5,train
93a89e76ce05c05b3518e360e893268479f35b94,train
6bc62ff0eeb708b1ac065199bc298dfc88669c4f,train
358ca3d9e32621078f86c0d27241c8ec40ab8567,train
eee27e3fe163fa719ef347179a87479b74546ece,train
a271fe39085b77263425a74629d2aca7c8d1735d,val
00383cfc86f70b6375d9de58392abd9ba72c19c9,val
59ff6f6e3249283cab14f01e7506b3bf21a64cf6,val
898af8d10b3a1893cdb7632cfee9f7e8d5f792b9,val
5e1c08c9dec3208b01177fde73fae958a19d7339,val
d38201813ffafe8cffbc94074cef94b6b7d27bf0,val
5adc0dae9c960d7abafe585f18b3d65044a6d3bc,val
2fd97bf9842466d8783fd9f5b1e6994f771db286,val
a7dd6aaf7f5ba83b44234a1242551dc471de53e2,val
450bad385cce1c7c933097cd28c171cfb8b6b98b,val
8802c63adeaaa1f594f46e53645d646aacef2e66,val
a1886aaa42a2ee3efd4975c199a7c5a8c9e1fdd1,val
56d357956d229ac488955e19712012694ae83e04,val
22d722c92e788396501533bfea51860fea3c9355,val
ca65fa1a551072dc895e30f4d288ff9ab14b55ea,val
3d820ec6f4d773fe2a793501d914d63c01448b3e,val
cbe515e99522d92e31e3c7fab1f117f4c932ec62,val
c9302923a7e332010e33e6bbb8be4e10df3d95c1,val
a8a6b1664facbb6c9b5aa6f56ebb4c475a87f882,val
f6146fd631a2bcc566d28be5c001e8278ef37336,val
7fa893f348b2112bf2f0415b7d9047bf1527553a,val
b33388b694b86522b7551996e8cbdc302e88fafc,val
2e223f8882f5a40bf83dd5101d189cf95ebaed0c,val
6930e2e7287c23d65e9148b30fc8b8774112b057,val
24dcaf8d1e484264582517cdc8e124bb34ed223e,val
882d91498e000727c6262b841f336293097fd2bf,val
f19a9d442c53a390d368837608a52817cfcb52f4,val
f8ee8aef31a8cecfbc249993d8b42932c153a046,val
37af3669ce7a972b68c2b8abeb664ecc91ad03ff,val
1ed3c3f4d3fb2e31c88884a027da4ea483d45c5d,val
7715c9f761270a3f564023ab34cce5f2194f10f0,val
2a141cb7be89cc881c3eb9c3a13ba43e26d1f9bc,val
e3ab30b795b826327506b7f6dfeccc2920c68137,val
ee4f2b0ca75b2127c1bb52fb249a9e0ef9a96722,val
b84fc82131ff63d6a32943af0d112bf74ab29a9c,val
463fb7975eada1cb2f22be530769d1ed39bcf49f,val
763cc80a5c4ac2a863c84524ec4eef5bc1bbde87,val
c86a1db5b3d353af9f8e7c867fc8b24796175ddc,val
f447f0c3de1537925fc367b6634f10867320c0e7,val
77206efcfc19d4de3618e879bae4b55829d56d5d,val
2bfb48e484d98c7b7249752b8e8413d3702c23cb,val
b1e54ae8e74c250f360d34b04662d17387e87a62,val
a7258c4135cda5f1cfe4a1527b6dcf96bce44d60,val
7305747de88efdfc0df6fbf8ffb22835382ef65c,val
9db77e91f558a2a82e0f72cf4591c659f850261a,val
a1de6ee41bb65ac507ccb21bcd71cd6a4781db5a,val
2a7fcb2a436c83a88f4b7814ad997037c3014f92,val
b96487c3cd31e29c8709fe68dd8c22bc2bcb5b11,val
3f7a0f2aae040ac460ad65785ee821051d5984ba,val
0b2948a9e0d8f88e972a0cbfa7e7af5a4e735180,val
111db47c17acaa89d5232f0c8bc26c5415571fa9,val
09a42ee56b2554f225d5cda6c1279786c6f2d0d7,val
1f30c4ddc461e5a9594b790e20c640f31cd59f7e,val
6356f18adb39906eae454f0223fbc5ae3947ac54,val
f29b86f7916a6ed7c9855c3e518d109776dbb5ce,val
38ab43e6efd975bddcf4e6c5d0246f2a19136f8e,val
c3239f9af56940b2d53db37e53ad6bd414bce95f,val
25422a0b1b0377b55f7c63c1405319b5b08d1d0a,val
791dc0e923bf018a3e0896f4b69511882d44dbf9,val
443b221b0d5922b5440640a53c64451701664537,val
f44e8bd8188629017cc42614e121348b4c23e620,val
3ee52b6e87b8f91be08af372918fe34b4c8bf7dd,val
2904a7bec5a2c1651052ab0f001ce83a6f4b47ef,val
60d81919c3a26461ad86413cafebc02498b9537c,val
283177a2e0f779dbbd78b73833132f0dc0f4c7fc,test
679ccfb75a72b9d0566b960662a867ffc02f226e,test
b11e4206aac37096314d54c90e5186dd5ebe1fda,test
86f912af7016b04ddd7014892b4cf4111fc22b6f,test
e507e4d0d9de0ca4174be770ce5051e284a4351d,test
cc79bf79585caf1d41e4c702c4d2e4e00378c6d7,test
7f1a1cc2e842a35e3634d0c706ef5d91f818ce22,test
7f751e241a93ba3fd9149a003263c14056010411,test
da9db1d34872ff4b581176d400b7e2221bd4e9ab,test
1801c8b43ae7a3e480d6842cb60f8a41bfaeb616,test
003504642edb160b99066749ddc8ce0195b18f24,test
3b55ff3ee90a379eb9eb2979ab7e42d86b7ab44c,test
4cf96c3885429ad0ed9602ed881e33b45b3863e5,test
5c414aa52ccf4ab2f33a5e93e73d97ad4bcad12b,test
0b9daea15af3adfe5bbb08e0e6104cb5f9c819c7,test
2ee9e724bb7b1387d62824f2333d3aa977836368,test
d8e681ab2b7868cc60b199e691c86069d2c5657c,test
86ed0eebbc2f009533c05401de7d6f86a099f90f,test
155f96de99313994754f118f18771afb3ef4d1e3,test
d6062600a3c648864d4e423dd4ccf47ffe1ecb0b,test
09b6b37945ba6b82dd6154bda0ba73aa31441eff,test
9d510f28ce3cf025b8c54916bc29fb03cdf57776,test
a0b9920bb7715f061c983498d16ca3defc059170,test
c4e21c5a96d22076122e518189a63b0a60c55e46,test
4286954e14d6c38d03878bff2b8f2298135bced1,test
953c7271a28decd7e2a6dad1d9227234d4772544,test
bb0aa73314a09c44fe823f154c1e18b422b4f9d1,test
9da84360bd49192655003b99de1e76f8a3a94388,test
92bfa0fbfbb4547010047cc87fb7119f7dbd8f36,test
cbe5b0d906dbba21eec5ced2c54e609f7a479fc5,test
c07793fc029dd2f30275c779af74740f95b15554,test
d1a237aed3ade572e64f97e016fc7d5dc4cd5f46,test
5a7e1872a4316614a208d1d12185c47cfd1d4dfe,test
42f9b753880654b16418c88401f9e498987985f2,test
5537424a7008d07688f15e11521273b28251766b,test
a64d154d84b68f3b6b50a19ef576eb8c470d9021,test
7da0523fa6a1eb34b26652478958845842494ba0,test
d0362762e50d8521bac69e703474063c0dc6ec0c,test
a57644ff8ef4ae3a2c90d2e5e46870248802ae7e,test
41750b4b7b079851723556692450c1535b110bc4,test
30f64c466f25da100e9dc5dcbd162c379b33bac0,test
577c0159834810bf02f218bd8a14abeac5ebc439,test
ef7f14e067dc0416dada1a006e7897f5e10517d1,test
20ae67ffe6fb365715533270623337b04f656686,test
038ae09193748b61bf94377acfd86303c970fcd0,test
1c6b8fbf84878ad2cc096f1b681c61eb3f3b8b4a,test
968cbf400f76655f7dbb77b2dd2307e75690ac66,test
05fd1b0d4c3afa422358d13a0ce240678bb50786,test
077ffffad9139513126ae5be0e110ea728679b99,test
1f496e0a8906e7bcdfce6a9674e61f73024e2456,test
913ac07d04ff692ac7d8c833cbe2596d907d381e,test
a142de81742ea89aef6181447add5617b3900d3a,test
0804db4bd6bce958b143b29707b15b0139bddb82,test
48e782795fc743072d660156fd3c1e447564def0,test
d8b0d7829aaaf9b3d48ad7b5c37a870bb65712b6,test
ab019515cff547aac3b28aaa36d58b52903aedc2,test
f4951a501545a823a689e796da4f189ed61550cf,test
8cd09024e02864749a1bd835c02a47847b3df26b,test
31136e730a414f1ebcf0742f98f81463bceb0e0f,test
ada8a1088cc932edd959e61cb76cb5c92c87015a,test
2a2bbd59bb7348f2616a573b243fdc265d0dff13,test
3e9350353317befdb0d8390799de5271470f86d6,test
34e54334e9bdf1c4255ea57afa985d3f28d6117d,test
